id,name,name_en,name_yo,amenity,building,healthcare,healthcare_speciality,operator_type,capacity_persons,addr_full,addr_city,source,adm0_pcode,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,adm4_pcode,adm4_name,name_latin,geometry_type,longitude,latitude
node/9912647423,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4675127,4.716566
node/9436743208,NLNG RA HOSPITAL,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG033,Rivers,NG033007,Bonny,,,,,NLNG RA HOSPITAL,Point,7.1789063,4.3858306
node/7956225890,"General Hospital, Bonny",,,hospital,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033007,Bonny,,,,,"General Hospital, Bonny",Point,7.1757918,4.4356071
way/1337352198,GH Ngo,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG033,Rivers,NG033005,Andoni,,,,,GH Ngo,Polygon,7.409765950000001,4.4801844666666675
way/795540411,Ogu General Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG033,Rivers,NG033023,Tai,,,,,Ogu General Hospital,Polygon,7.207852762500001,4.7235378625
way/776739934,Ogoloma Health Centre,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG033,Rivers,NG033018,Okrika,,,,,Ogoloma Health Centre,Polygon,7.078939371428572,4.736132871428572
way/773818862,Okrika General Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG033,Rivers,NG033018,Okrika,,,,,Okrika General Hospital,Polygon,7.10071462,4.748392526666666
node/7956224895,Wellness Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG033,Rivers,NG033009,Eleme,,,,,Wellness Hospital,Point,7.0803458,4.8258621
node/5329606447,Josen clinic and maternity21,,,clinic,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033021,Oyigbo,,,,,Josen clinic and maternity21,Point,7.1362529,4.8819277
way/1184338749,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG003,Akwa Ibom,NG003027,Udung Uko,,,,,,Polygon,8.2436408,4.7599266600000005
way/1184151177,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG003,Akwa Ibom,NG003027,Udung Uko,,,,,,Polygon,8.2430366,4.760784920000001
way/669695779,University of Calabar Teaching Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009010,Calabar-Municipal,,,,,University of Calabar Teaching Hospital,Polygon,8.350294635714286,4.953282635714285
way/669698361,General Hospital Calabar,,,hospital,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009010,Calabar-Municipal,,,,,General Hospital Calabar,Polygon,8.335602092857142,4.9534489285714285
node/12339390993,Mambo Clinic,,,hospital,,hospital,general;emergency;paediatrics;surgery;vaccination,,,,,,NGA,Nigeria,NG009,Cross River,NG009009,Calabar South,,,,,Mambo Clinic,Point,8.3288663,4.944117
node/5604092021,Healthway,,,pharmacy,,,,,,,,,NGA,Nigeria,NG003,Akwa Ibom,NG003031,Uyo,,,,,Healthway,Point,7.9324305,5.0317076
way/669758839,Nigerian Navy Reference Hospital Calabar,,,hospital,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009010,Calabar-Municipal,,,,,Nigerian Navy Reference Hospital Calabar,Polygon,8.33275663846154,5.001596092307692
node/9911385114,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009002,Akamkpa,,,,,,Point,8.2921392,5.5147833
node/9911403336,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009002,Akamkpa,,,,,,Point,8.2675883,5.5664508
node/9911403331,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009002,Akamkpa,,,,,,Point,8.2671062,5.5674093
node/9911403330,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009002,Akamkpa,,,,,,Point,8.2668925,5.5679909
node/9911415631,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009002,Akamkpa,,,,,,Point,8.1956899,5.6376075
node/9911415656,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009002,Akamkpa,,,,,,Point,8.1953351,5.6378707
node/9911415663,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009002,Akamkpa,,,,,,Point,8.1931892,5.6384957
relation/16079584,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG017,Imo,NG017008,Ikeduru,,,,,,Polygon,7.0947771555555565,5.577117711111111
way/1017822693,OUT-GOING PATIENT        DEPARTMENT,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG017,Imo,NG017009,Isiala Mbano,,,,,OUT-GOING PATIENT        DEPARTMENT,Polygon,7.23949128,5.6790325600000005
way/1017822683,X-RAY/SCAN UNIT,,,hospital,,hospital,,religious,,,,,NGA,Nigeria,NG017,Imo,NG017009,Isiala Mbano,,,,,X-RAY/SCAN UNIT,Polygon,7.23948424,5.67875222
way/1017822687,PRIVATE WARD,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG017,Imo,NG017009,Isiala Mbano,,,,,PRIVATE WARD,Polygon,7.240107449999999,5.678823114285714
way/1017822686,MALE WARD,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG017,Imo,NG017009,Isiala Mbano,,,,,MALE WARD,Polygon,7.2403961,5.678950388888889
way/1017822691,MATERNITY WARD,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG017,Imo,NG017009,Isiala Mbano,,,,,MATERNITY WARD,Polygon,7.239935900000001,5.6793305400000005
way/1017822688,FEMALE WARD,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG017,Imo,NG017009,Isiala Mbano,,,,,FEMALE WARD,Polygon,7.2400675272727275,5.6791238090909095
way/1017822692,LABORATORY,,,hospital,,hospital,general,religious,,,,,NGA,Nigeria,NG017,Imo,NG017009,Isiala Mbano,,,,,LABORATORY,Polygon,7.23979416,5.6795975
way/1017822690,THEATRE,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG017,Imo,NG017009,Isiala Mbano,,,,,THEATRE,Polygon,7.23977861111111,5.679365166666666
way/803307821,Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG001,Abia,NG001008,Isiukwuato,,,,,Hospital,Polygon,7.4225769545454545,5.827953372727273
way/803306767,Government Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG001,Abia,NG001008,Isiukwuato,,,,,Government Hospital,Polygon,7.3965428375,5.823281075
node/9860658838,,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG017,Imo,NG017019,Okigwe,,,,,,Point,7.2710745,5.8499179
node/9860607935,,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG017,Imo,NG017019,Okigwe,,,,,,Point,7.3337065,5.8764416
node/9860608015,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG017,Imo,NG017019,Okigwe,,,,,,Point,7.33461,5.87508
node/9860607930,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG017,Imo,NG017019,Okigwe,,,,,,Point,7.3294867,5.8670552
node/9860608011,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG017,Imo,NG017019,Okigwe,,,,,,Point,7.3283427,5.8655027
node/9860537301,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG017,Imo,NG017019,Okigwe,,,,,,Point,7.3286298,5.8643763
node/9860537293,,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG017,Imo,NG017019,Okigwe,,,,,,Point,7.3300193,5.8636064
node/9860627183,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG017,Imo,NG017019,Okigwe,,,,,,Point,7.256482,5.8495375
node/9860658850,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG017,Imo,NG017019,Okigwe,,,,,,Point,7.2667912,5.8485734
way/1519589288,,,,hospital,,hospital,general,government,,,Awka,,NGA,Nigeria,NG004,Anambra,NG004006,Awka South,,,,,,Polygon,7.078804816666666,6.2243210666666675
node/13866660582,Radiology department,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG004,Anambra,NG004006,Awka South,,,,,Radiology department,Point,7.0785751,6.223617
node/8753717505,University of Nigeria teaching hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014002,Awgu,,,,,University of Nigeria teaching hospital,Point,7.4616232,6.2987215
way/1184119041,Enuguagu/amangwu health center,,,hospital,,hospital,,state_primary_health_care,,,,,NGA,Nigeria,NG014,Enugu,NG014012,Nkanu West,,,,,Enuguagu/amangwu health center,Polygon,7.5086751000000005,6.330946242857142
node/9911440772,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009012,Ikom,,,,,,Point,8.4787235,6.0688343
node/9911440774,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009012,Ikom,,,,,,Point,8.4797503,6.0684709
node/9911440770,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009012,Ikom,,,,,,Point,8.4782413,6.0663067
node/9911440771,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009012,Ikom,,,,,,Point,8.4794285,6.0671086
node/9911463449,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG009,Cross River,NG009014,Obubra,,,,,,Point,8.4403859,6.247083
way/1184091602,Ophenna Edda health centre,,,hospital,,hospital,general,government,,,Ophenna Edda,,NGA,Nigeria,NG009,Cross River,NG009014,Obubra,,,,,Ophenna Edda health centre,Polygon,8.358802892307692,6.182674792307693
node/10310555696,Capital Medicare,,,hospital,,,,,,,,,NGA,Nigeria,NG011,Ebonyi,NG011001,Abakaliki,,,,,Capital Medicare,Point,8.1242703,6.3242975
node/13719368842,FATHA Abakaliki,,,hospital,,hospital,,government,,,,,NGA,Nigeria,NG011,Ebonyi,NG011001,Abakaliki,,,,,FATHA Abakaliki,Point,8.0927494,6.3188648
node/10287568975,Fetha,,,hospital,,,,,,,,,NGA,Nigeria,NG011,Ebonyi,NG011001,Abakaliki,,,,,Fetha,Point,8.0916137,6.3208631
way/569464466,Federal Teaching Hospital Abakaliki,,,hospital,,hospital,general;paediatrics;emergency;radiology;surgery;dentistry;psychiatry;ophthalmology;cardiology;neurology;otolaryngology;internal;dermatology;gynaecology;orthopaedics;community,,,,Abakaliki,,NGA,Nigeria,NG011,Ebonyi,NG011001,Abakaliki,,,,,Federal Teaching Hospital Abakaliki,Polygon,8.092681212121214,6.321655999999999
node/10287549522,Hope in God Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG011,Ebonyi,NG011001,Abakaliki,,,,,Hope in God Clinic,Point,8.1034052,6.2369892
node/10059732001,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG007,Benue,NG007018,Okpokwu,,,,,,Point,7.9423443,6.9673886
node/10059731990,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG007,Benue,NG007018,Okpokwu,,,,,,Point,7.9436591,6.9688792
node/10059731994,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG007,Benue,NG007018,Okpokwu,,,,,,Point,7.9427366,6.9678927
node/10059738734,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG007,Benue,NG007018,Okpokwu,,,,,,Point,7.9329243,6.9693137
node/10059708492,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG007,Benue,NG007018,Okpokwu,,,,,,Point,7.9323039,6.9693522
node/10059738761,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG007,Benue,NG007018,Okpokwu,,,,,,Point,7.9318017,6.9696834
node/10059738722,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG007,Benue,NG007018,Okpokwu,,,,,,Point,7.9351043,6.9657193
node/8753751530,Announciation Specialist hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014003,Enugu East,,,,,Announciation Specialist hospital,Point,7.5919103,6.4684403
way/791724808,German Leprosy & Tb Relief Association,,,hospital,yes,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014004,Enugu North,,,,,German Leprosy & Tb Relief Association,Polygon,7.51752908,6.427273779999998
way/791724805,Gerald Hospital,,,hospital,yes,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014005,Enugu South,,,,,Gerald Hospital,Polygon,7.509370350000001,6.414542383333333
node/8753741516,Eastern Nigeria Medical Center,,,,,laboratory,,,,,,,NGA,Nigeria,NG014,Enugu,NG014005,Enugu South,,,,,Eastern Nigeria Medical Center,Point,7.509275,6.409846
node/2455133488,Ndiagu Amechi Uwani Health Center,,,clinic,,,,,,,,,NGA,Nigeria,NG014,Enugu,NG014005,Enugu South,,,,,Ndiagu Amechi Uwani Health Center,Point,7.531527,6.407998
node/2455133491,Chinwe Memorial Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG014,Enugu,NG014005,Enugu South,,,,,Chinwe Memorial Clinic,Point,7.5442724,6.4134272
way/945754204,Health centre Obeagu main,,,,yes,centre,,,,,,,NGA,Nigeria,NG014,Enugu,NG014012,Nkanu West,,,,,Health centre Obeagu main,Polygon,7.536748111111111,6.3719937
way/1135169961,lambi town,,,hospital,,hospital,chiropractic;orthodontics;emergency;gynaecology;dermatology;maternity;physiatry,business,,,,,NGA,Nigeria,NG014,Enugu,NG014005,Enugu South,,,,,lambi town,Polygon,7.4824124,6.414985183333333
way/791724807,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014005,Enugu South,,,,,,Polygon,7.4873255636363645,6.424218154545454
node/8753716469,The good shepherd hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014004,Enugu North,,,,,The good shepherd hospital,Point,7.4898406,6.4269815
node/2455133555,First Holistic Health Physiotherapy Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG014,Enugu,NG014004,Enugu North,,,,,First Holistic Health Physiotherapy Clinic,Point,7.494653,6.425602
node/2455133531,Triangle Medical Centre,,,,,yes,,,,,,,NGA,Nigeria,NG014,Enugu,NG014005,Enugu South,,,,,Triangle Medical Centre,Point,7.492952,6.422135
node/2455133518,Viva Healthfoo Shop & Dietetic Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG014,Enugu,NG014005,Enugu South,,,,,Viva Healthfoo Shop & Dietetic Clinic,Point,7.494977,6.418407
way/1074567669,Medical Center,,,hospital,yes,,,,,,,,NGA,Nigeria,NG014,Enugu,NG014005,Enugu South,,,,,Medical Center,Polygon,7.506872904761903,6.424132823809523
node/2455133606,Hansa Clinics,,,clinic,,,,,,,,,NGA,Nigeria,NG014,Enugu,NG014004,Enugu North,,,,,Hansa Clinics,Point,7.496329,6.430425
way/792054610,Ogui Nike Health Center,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014004,Enugu North,,,,,Ogui Nike Health Center,Polygon,7.5015476909090895,6.433504581818181
node/2455133710,First Choice Specialist Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG014,Enugu,NG014004,Enugu North,,,,,First Choice Specialist Clinic,Point,7.504572,6.437193
node/2455133704,Victory Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG014,Enugu,NG014004,Enugu North,,,,,Victory Clinic,Point,7.5000977,6.436359
way/1144817288,Medical Laboratories & Ultrasound Services,,,,yes,yes,,,,,,,NGA,Nigeria,NG014,Enugu,NG014004,Enugu North,,,,,Medical Laboratories & Ultrasound Services,Polygon,7.495691685714285,6.433569771428572
node/8753683963,Mother of Christ specialist hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014004,Enugu North,,,,,Mother of Christ specialist hospital,Point,7.4903597,6.4363489
way/792054613,Mother Of Christ Specialist Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014004,Enugu North,,,,,Mother Of Christ Specialist Hospital,Polygon,7.4890822083333335,6.4357841
node/2455133546,Moonlight Clinic & Maternity,,,clinic,,,,,,,,,NGA,Nigeria,NG014,Enugu,NG014005,Enugu South,,,,,Moonlight Clinic & Maternity,Point,7.4796454,6.4244511
node/8753662599,Royal Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014004,Enugu North,,,,,Royal Hospital,Point,7.4821383,6.4432724
way/791453181,Colliery Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014004,Enugu North,,,,,Colliery Hospital,Polygon,7.477394506250001,6.449441712500001
node/2455133359,Neuro Spinal Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG014,Enugu,NG014004,Enugu North,,,,,Neuro Spinal Clinic,Point,7.479773,6.460941
way/791453174,Christ The King Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014003,Enugu East,,,,,Christ The King Hospital,Polygon,7.486763461538461,6.479869076923076
node/8753747656,Christ the king Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014003,Enugu East,,,,,Christ the king Hospital,Point,7.4870836,6.478419
way/791453186,Health Solutions Specialist Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014003,Enugu East,,,,,Health Solutions Specialist Hospital,Polygon,7.4904031,6.476844819999999
node/2455133201,Justin Gray Infirmary,,,clinic,,,,,,,,,NGA,Nigeria,NG014,Enugu,NG014003,Enugu East,,,,,Justin Gray Infirmary,Point,7.4913909,6.4777394
way/791453168,Alpha Specialist Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014003,Enugu East,,,,,Alpha Specialist Hospital,Polygon,7.4942888,6.47906358
way/791453169,St Gabriel's Specialist Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014003,Enugu East,,,,,St Gabriel's Specialist Hospital,Polygon,7.49386452,6.4785787599999995
node/8753782923,Memfys Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014003,Enugu East,,,,,Memfys Hospital,Point,7.4926629,6.4771182
node/2455133152,Hiltops Clinics,,,clinic,,,,,,,,,NGA,Nigeria,NG014,Enugu,NG014003,Enugu East,,,,,Hiltops Clinics,Point,7.500836,6.473831
node/2455133362,Ntasi Obi Ndi No Naafufu Specialist Hospital,,,doctors,,,,,,,,,NGA,Nigeria,NG014,Enugu,NG014003,Enugu East,,,,,Ntasi Obi Ndi No Naafufu Specialist Hospital,Point,7.50139,6.476539
way/791453192,Mbanefo Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014003,Enugu East,,,,,Mbanefo Hospital,Polygon,7.504589599999999,6.473226400000001
way/932443750,Medical Center Building,,,hospital,,hospital,,,,,Nsukka,,NGA,Nigeria,NG014,Enugu,NG014013,Nsukka,,,,,Medical Center Building,Polygon,7.412446442857143,6.86006099047619
node/8643765964,UNN Medical Center,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG014,Enugu,NG014013,Nsukka,,,,,UNN Medical Center,Point,7.4131484,6.8604377
node/9990182862,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.8024802,6.7128656
node/9990182932,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.8023103,6.7117084
node/9990182897,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7990631,6.7078231
node/9990182891,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7986466,6.7060935
node/9990182901,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7975456,6.7053698
node/9990182861,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7973269,6.708743
node/9990182842,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7991537,6.7102318
node/9990182893,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7986982,6.7099201
node/9990182938,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.800688,6.7098395
node/9990182905,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.8017085,6.7107762
node/9990182838,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7999234,6.7106776
node/9990182892,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.8003312,6.7103002
node/9990182868,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7996636,6.71045
node/9990177370,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7991836,6.7106971
node/9990182949,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.8005525,6.7117502
node/9990177405,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.8003699,6.7114966
node/9990182950,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.8000927,6.7112952
node/9990182933,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.8012438,6.7115563
node/9990177383,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.8018846,6.7117966
node/9990182937,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.8013135,6.7121646
node/9990182840,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.8013831,6.7125577
node/9990172074,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7772543,6.8128706
node/9990172099,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7774197,6.8122467
node/9990172111,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7772834,6.813254
node/9990180824,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7767378,6.8114161
node/9990172101,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.777234,6.8113588
node/9990180841,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7768794,6.8105748
node/9990179426,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7580169,6.8302859
node/9990155372,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7574008,6.8313755
node/9990179480,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7565346,6.8315368
node/9990155407,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7555628,6.8308669
node/9990179440,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7558447,6.8300244
node/9990155373,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7559585,6.8300269
node/9990155380,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7558874,6.8306941
node/9990179459,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.7565789,6.8309597
node/9990155405,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG023,Kogi,NG023006,Ibaji,,,,,,Point,6.757048,6.8279247
way/1374508234,,,,,yes,hospital,,,,,,,NGA,Nigeria,NG004,Anambra,NG004017,Onitsha North,,,,,,Polygon,6.788310633333334,6.149445749999999
way/969755116,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG004,Anambra,NG004016,Ogbaru,,,,,,Polygon,6.747221133333333,6.076496566666666
node/13850700214,Obeledu Healthcare Center,,,,,centre,,,,,Obeledu,,NGA,Nigeria,NG004,Anambra,NG004004,Anaocha,,,,,Obeledu Healthcare Center,Point,7.0269094,6.0750163
way/803327331,Awo-Omamma Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG017,Imo,NG017022,Oru East,,,,,Awo-Omamma Hospital,Polygon,6.92498082,5.6701673999999995
node/9909821122,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010011,Ndokwa East,,,,,,Point,6.6093982,5.9806884
node/9909821129,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010011,Ndokwa East,,,,,,Point,6.6105661,5.9787812
node/9909830994,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010011,Ndokwa East,,,,,,Point,6.5286016,5.8186249
way/1058095865,Government Hospital Ibusa,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG010,Delta,NG010014,Oshimili North,,,,,Government Hospital Ibusa,Polygon,6.615376875,6.1718353875
way/499728237,Central Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010006,Ethiope West,,,,,Central Hospital,Polygon,5.681358569230769,5.900818646153846
node/13359717737,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG012,Edo,NG012011,Ikpoba-Okha,,,,,,Point,5.609273,6.1638713
way/283791637,UKHIRI HEALTH CENTRE,,,hospital,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012011,Ikpoba-Okha,,,,,UKHIRI HEALTH CENTRE,Polygon,5.72413132,6.25520648
way/803663095,PRIMARY HEALTH CARE,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG012,Edo,NG012012,Oredo,,,,,PRIMARY HEALTH CARE,Polygon,5.5648393800000004,6.293861939999999
node/4987528631,COKA Pharmarcy,,,pharmacy,,,,,,,Benin City,,NGA,Nigeria,NG012,Edo,NG012012,Oredo,,,,,COKA Pharmarcy,Point,5.5939703,6.3042523
node/4987528630,EDMARK,,,pharmacy,,,,,,,Benin City,,NGA,Nigeria,NG012,Edo,NG012012,Oredo,,,,,EDMARK,Point,5.5940109,6.3043897
node/2350815002,Ladith Pharmacy,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012002,Egor,,,,,Ladith Pharmacy,Point,5.616868,6.3529911
way/188794645,BETHSAIDA MISSIONARY CLINIC,,,hospital,yes,,,,,,,,NGA,Nigeria,NG012,Edo,NG012012,Oredo,,,,,BETHSAIDA MISSIONARY CLINIC,Polygon,5.630897966666666,6.361111066666666
node/2072621420,"Pharmacist Council, Edo State Medical Store",,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012002,Egor,,,,,"Pharmacist Council, Edo State Medical Store",Point,5.6230412,6.3621207
way/188794646,Blue Cross Clinic,,,hospital,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012012,Oredo,,,,,Blue Cross Clinic,Polygon,5.6249781599999995,6.3603296799999995
way/803283404,Federal Neuro-Psychiatric Hospital,,,hospital,,hospital,,,,,Benin City,,NGA,Nigeria,NG012,Edo,NG012002,Egor,,,,,Federal Neuro-Psychiatric Hospital,Polygon,5.620755485714286,6.361753299999999
